content,label,start
Cực kỳ hài lòng luôn Ống hút là dạng silicone nên mình để vào bình nước nào cũng vừa vặn cả Set này đến  ống lận nên chắc trong vòng mấy năm trời mình sẽ không cần sử dụng đến ống hút nhựa nữa,POS,5
tiki giao hàng nhanh ống hút mềm good rất đáng mua,POS,5
sản phẩm cũ hơn trong hình nhìn bám bụi lém đáy hộp như đã được mở sẵn có vết keo dán hờ mong là sử dụng ok giao hàng rất nhanh,NEU,3
Giao nhanh h Giao đúng mẫu đặt đóng gói tốt dùng rồi nên mua thêm mua dùng bảo vệ môi trường,POS,5
Canh từ lâu giờ mới sắm đc bé nàyshop đóng gói cẩn thậnỐng hút màu đẹp tiện lợi sau mỗi lần sử dụng chỉ cần rửa lại là ok,POS,5
sản phẩm của lock lock thì khỏi phải chê giao nhanh mới đặt trưa mà chiêuf đã giao rồi thích nhất là tiki giao hàng quá nhanh,POS,5
Ống hút bằng silicon quá mềm không thuận tiện khi sử dụng như ống hút bình thường Cọ rửa đính kèm có kích thước lớn hơn lỗ ống hút nên khó khăn trong việc vệ sinh,NEU,3
Giao hàng rất nhanh đóng gói cẩn thận kỹ càng hàng chất lượng tốt giá tương đối tốt cảm ơn shop nhiều nha,POS,5
Hàng ổn nhưng BEST Express giao hàng cực tệ trễ hơn  tuần do sới thời gian giao hàng dự kiến Mua hàng nhưng phải đi nhờ vả van xin giao hàng,NEG,1
Đẹp nhiều màu để lựa chọn và tiện lợi ở mọi góc cạnh Hơi hôi mùi silicone rửa bằng nước sôi trc khi sử dụng là được,POS,5
Nhà bán thân thiện hiếu khách trả lời nhanh lẹ Đóng gói kĩ chắc chắnSản phẩm đẹp êm lưng ngồi đỡ mỏi lưng hơn bình thường Tuy nhiên phải dùng lâu mới biết được có giúp không còng lưng hay khôngNói chung là đáng mua,POS,5
sau khi vợ mua ngồi dc  tuần test thử thì quá đáng đồng tiền bát gạo vì nếu để bệnh rồi thì cái giá phải trả nó đắt hơn mua cái ghế này để phòng bệnh thế là mua thêm  cái cho  cha con ngồi,POS,5
Chất lượng hoàn thiện của sản phẩm tốt tiki giao uy tín Bản thân mình ngồi văn phòng nhiều bị đau lưng dưới sử dụng sản phẩm này thì bớt hẳn đau do có cơ chế hỗ trợ thẳng lưng và đỡ  bó cơ bên cạnh cột sống giúp không bị căng,POS,5
Ghế ngồi đỡ đau lưng mới ngồi chưa quen lắm dùng để ngồi lái ô tô thì không ổn lắm vì tư thế ghế giữ cho người luôn hướng về phía trước không ngồi tựa đc,POS,4
Tiki giao hàng rất nhanh Shop đóng hàng rất cẩn thận Ghế dùng  tuần thấy rất đáng tiền Ae ngồi làm việc nhiều muốn tiết kiệm thì nên mua,POS,5
Êm ko ê mông cũng ko đau lưng nữa Nhg nếu cố ngồi quá sát thì cũng ko tốt ngồi sao cảm thấy thoải mái thì sẽ tự vô form trạng thái lúc đó sẽ là tốt nhất,POS,5
Sản phẩm mới đẹp Màu đỏ nhìn sáng sủa Ngồi đỡ đau lưng Điểm trừ là hơi nóng chútGiao hàng rất nhanh Shop tặng kèm cả cốc luôn,POS,5
Hàng ok giá tốtChất lượng chấp nhận theo giá tiền bỏ raTiki giao hàng nhanh dịch vụ okChi tiết xem hình ảnh đính kèm,POS,5
giao hàng nhanh có khuyến mại cốc giữ nhiệt chất lượng hoàn thiện tốt cứng cáp tuy nhiên ngồi lâu thì không thật sự thoải mái lắm,POS,4
Hàng chất lượng hoàn thiện tốt thấy mọi ng rì viu ghế này khá ok ,POS,5
Mình đặt hàng và nhận hàng rất nhanh có  ngày nhận được bình rất đẹp dưới đáy có đế cao su nên để trên bàn nghe rất êm ko tạo tiếng động và giữ ko cho trợt  còn về mùi nhựa thì chỉ xó nắp có mùi nhẹ tí nhựa phải hôi nhựa thôi nên thấy bình thường mình ngâm nước ấm tí là hết,POS,5
Tiki gói rất kỹ Màu sắc và độ bóng không khác gì so với ảnh dùng để quảng cáo sản phẩm Nội dung ngoài bình giữ nhiệt còn có sách hướng dẫn sử dụng bao gồm quá trình làm vệ sinh bình và  tấm sticker để ghi tên hoặc cá nhân hóa để tránh nhầm lẫn với các bình khác trong chỗ làm Cái này mình thấy khá hay Mình đã thử nghiệm khả năng giữ lạnh của bình và thực sự hài lòng với kết quả Đá bi bỏ vào  tiếng sau mở ra chỉ hơi có mồ hôi chứ cũng vẫn chưa tan Thậm chí nước để ngăn mát tủ lạnh đổ vào bình rồi để h mở ra vẫn còn mát mát doo phần nắp và miệng của bình khi vặn lại rất kín Phần miệng uống nửa phần trên là nhựa cứng nữa phần dưới phần ron là nhựa mềm  nửa có đồ lọc để chặn đá khi uống và  nửa còn lại bình thường Cuối cùng là  bình có phần nhựa để bình không chạy tới chạy lui Đối với mình hạn chế của bình là không có chỗ để treo và phần sơn bóng ngoài của bình khá dễ xước khi va đập Nhưng nhìn chung đây là  sản phẩm có độ bền cao hiệu quả tốt và hình thức sang trọng,POS,5
Bình giữ nhiệt rất tốt có lần mình cho đầy ắp đá vào để tới tận ngày hôm sau vẫn còn đá tan hơn nửa chút Mùa nóng này pha sinh tố ướp đá vào uống quá tuyệt luônNắp bình bằng cao su có thể tháo rời ra và đặc biệt là rất kín nháCó một điều mình thấy bất ngờ trông bề ngoài thì bình  kim loại nên sẽ nghĩ là khi đặt lên mặt bàn các kiểu thì kêu rất to nhưng không đáy bình  cao su để lên bàn rất êm chả có tiếng động nào luônMình rất thích sản phẩm này,POS,5
Tiki giao hàng khá nhanh sau  ngày là nhận được Còn được tặng kèm  dãy tag để ghi tên lên nữa Bình xài chất lượng giữ nhiệt tốt lúc nhận bình trộm vía mình không nghe mùi nhựa gì hết Bình khá là dễ trầy nên high recommend các bạn nên mua màu đen vừa sang vừa sạch Thế thôi chất lượng ,POS,5
Giao hàng rất nhanh  hàng đóng gói cẩn thận Mình hài lòng trong từng chi tiết kiểu dáng đẹp có sẵn miếng dán để ghi tên kèm hướng dẫn sử dụng bằng tiếng TâyNhưng mình mới dùng vẫn thấy hơi có mùi nhựa đây là điểm trừĐể dùng thêm  thời gian xem sao,POS,4
Giao hàng nhanh nửa đêm h đặt mà h sáng đã alo giao hàng rồiChưa kịp dùng nên chỉ đánh giá sơ qua sp hoàn thiện tốt loại này sơn bóng ánh kim đẹp nhưng có  điểm là dễ bám vân tay  móc đeo hơi cứng và nhỏ nên để xách ko tiện lắm,POS,5
sản phẩm lỗi móp phần đáy  theo t nghĩ thì đã móp trước khi đóng gói vì phần hợp không biết dạng Tiki đã thực hiện hoàn trả bằng tiki xu Quá trình từ lúc yêu cầu đổi trả sản phẩm đến khi nhận được tiki xu mất  ngày hơi lâu T có một số góp ý cho tiki khi đóng gói sản phẩm nên có đệm lót để không bị lỗi ngoại quan Giờ t đã mua sản phẩm mới đang đợi nhận hàng Tiki phục vụ tốt nhưng chất lượng thì hơi tệ theo như đã nói ở trên sản phẩm bị móp trước khi đóng gói Mua vài lần rồi thất vọng về tiki a shipper thân thiện dễ thương phải có đáng giá nhân viên t cho a ấy  sao,NEG,1
Bình rất đẹp tinh tế The tich ml phù hợp cầm theo khi đi họp hành này nọ nhìn vào thấy lịch sự hơn Ai mua để mang theo tập thể thao hay uống nước cả ngày thì nên chọn thể tích lớn hơn vì bình này nhỏ mắc công đi hứng nước nhiều lần Không có màu khác để chọn Thật tiếc,POS,5
nói chung là đẹp điểm trừ duy nhất là lớp sơn quá ẩu dễ bong dùng rất ít nhưng nay cái tem bị bong ra và kèm theo là  mảng sơn ra đi đến giờ chắc cũng ko thể đổi trả đc nữa rồi biết thế thêm chút mua màu đỏ đôae sau đừng ham bóng bẩy giống mình nhé,NEU,3
Giao hàng khá nhanh Thiết kế đẹp tựa cái chai Màu đen bóng chứ không phải nhám nên nhìn sang trọng Hơi dễ trầy vì màu đen nên khó nhìn thấy Bình vặn chặt không rỉ nước cũng như đổ mồ hôi khj để đá Tuy nhiên khj để nước nóng thì phần nắp sẽ ấm lên Bình giữ nhiệt khá lâu Nói chung là quá tuyệt vời,POS,5
Nhận hàng thấy bình bị xước buồn ghê tin tưởng vì chất lượng bình tốt mua ở chỗ uy tín đánh giá cũng cao nhưng khi em nhận hàng mà bị xước  chỗ khó chịu thật sự về giao hàng thì nhanh hàng nguyên vẹn nhưng giờ đổi trả thì rất mệt với rắc rối nên phải tạm chấp nhận dùng thôi,NEU,3
Nhận bình hôm chủ nhật sử dụng  ngày thứ  và thứ  xong mới viết nhận xét Bình nhẹ giữ nhiệt tốt cho đá vào từ h sáng đến h tối vẫn còn đá lạnh Nắp bình đơn giản dễ tháo lắp và vệ sinh Dung tích  ml nên pha cà phê bỏ vô là uống lặc lè luôn Mình sử dụng giao hàng nhanh nên đặt và nhận hàng trong ngày Nói chung là hài lòng,POS,4
Sản phẩm được giao hàng bởi Tiki giao hàng nhanh h mình đặt thì tầm h có hàng rồi  Chất lượng sản phẩm được đóng gói kĩ và mình khui hộp ra như hình ảnh bên dưới  Các phần nắp đậy có nhiều roăn cao su bao quanh giữ nhiệt tốt có thể tháo ra để vệ sinh dễ dàng  Bình gọn dễ dàng mang đi hoặc để trên bàn vì có đế cao su giữ ở mặt đáyMột đặc điểm mình không thích ở sản phẩm này là khó vệ sinh phần bên trong bình DCác bạn lưu ý Nhớ đọc kĩ đặc tính sản phẩm hẳn mua nhé Tránh mua nhầm sản phẩm không có đặc tính như mình mong muốn rồi lại đánh giá sai sản phẩm,POS,4
Đã mua  màu đen đỏ trắng xanh và lần này là đen xanh Cực kỳ hài lòng với chất lượng sản phẩm Nhân viên giao hàng chờ ko kịp thay vì xuống xe máy đặt trước cửa thì ngồi trên yên ném hộp đồ vào cửa móp hộp mà bình ko sao ,POS,5
Bình xinh cực kỳ cầm trên tay mới thấy dễ thương cực kỳ Phần miệng bình tiếp xúc với môi là nhựa chứ không phải inox như bình màu đen uống vội cũng không sợ dập môi  Nói về giữ nhiệt thì khỏi phải bàn vì locknlock giữ nhiệt tốt Quá thích hợp cho các bạn nữ,POS,5
Sản phẩm rất đẹp vừa tay Bình dung tích ml mang đi làm khá tiện lợi Bình lớn hơn khi mang đi làm cộng với đồ đạc thỳ sẽ khá nặng khuyên các bạn lên mua bình cỡ này nếu muốn mang đi làmGiao hàng nhanh hơn dự kiến  ngày nhân viên cũng rất lễ phépKhi muốn mở hẳn bình ra thỳ các bạn nắm vào cái vòng màu xanh và xoáy ngược chiều kim đồng hồ ra nha Mình loay hoay xoáy không biết mở tý thỳ giật hỏng cái bình Mong là chia sẻ của mình sẽ giúp ích cho các bạn Thanks,POS,5
Chuẩn bị vào năm học mới nên em định mua  bình giữ nhiệt tốt nhẹ nhẹ để mang nước lọc hoặc nước đá theo đi học chợt may thấy tiki sale mà còn có cả màu hồng xinh xắn này D Lúc cầm trên tay cảm giác nhẹ thật màu hồng xinh khỏi chê luôn này không phải là màu bóng nha Đặt hôm t nhưng hôm nay t đã giao đối với em như vậy là rất nhanh Chưa biết khi sử dụng xong sẽ thế nào nhưng hiệu LockLock nên đặt niềm tin hơi nhiều vào em ấy ,POS,5
shop giao hàng tốc độ ánh sáng luôn đặt tối bửa trước nhưng trưa hôm sau đã nhận được Bình rất đẹp cầm nhẹ tay ko có mùi hôi gì cả chất lượng thì ko bik ntn nhưng cả nhà mình ai cũng khen bình đẹp cả,POS,5
Tiki giao hàng rất nhanh đóng gói đẹp chắc chắn Bình rất đẹp bỏ gọn vừa túi đeo chéo để đem theo bên mình chất lượng thì chưa dùng nhiều nên chưa biết Đổ nước sôi vào thì sau h vẫn còn khá nóng,POS,5
Đẹp cực Nhưng diện tích hơi nhỏ  với mình  Chất lượng tốt anhr này dùng hơn năm rồi rơi các thể loại m xuống đất bị đá cho  phát lăn lông lốc mà siêu siêu bền Rơi  lần không sao đâu nhưng rơi  lần trở lên là xước nhẹ Nhấn mạnh là rất bền nhaaa,POS,5
Sản phẩm rất xinh đẹp tuyệt vời tôi không thể trông đợi gì hơn Cảm ơn nhà cung cấp nhà sản xuất cảm ơn người bán hàng cảm ơn sàn thương mại điện tử cảm ơn người vận chuyển để tôi có cơ hội dùng sản phẩm tốt như thế nàyHàng đóng gói rất đẹp Hộp không có dấu hiệu bị móp chứng tỏ bộ phận vận chuyển đã nâng như nâng trứng hứng như hứng hoa Xin nghiêng mình cảm ơn vì tất cả,POS,5
khá ổn đối với tiki now thì nhanh mua thường nửa tháng ko thấy giao hàng đợi hơn  ngày ko thấy gửi hàng đành hủy đơn cũ để mua tiki now,NEG,2
Có vấn đề chờ mãi k thấy hỗ trợ thiếu trách nhiệm Đã để  k thèm gọi nt trả lời chậm   Qua loa cho quá chuyện Rất là bực mình,NEG,1
gối mềm chất đẹp Hài lòng với sản phẩm ,POS,5
Sản phẩm dùng tốt ship nhanh mình rất thích lần sau sẽ mua tiếp Cho shop  sao ạ,POS,5
Gối khá dày dặn êm có viền bo đen Hàng xuất xứ rõ ràng,POS,5
giao nhanhgối êm phồng đẹp độ xẹp thì dùng lâu mới đánh giá được,POS,5
Đóng gói cẩn thận giao nhanh Gối to mềm ,POS,5
Sản phẩm tốt phù hợp giá tiền  mình hài lòng  giao hàng sơm hơn dự kiến  cám ơn shop,POS,5
